uri,record,gallica_url,title_lat,creator_lat,uris_for_record
0685NasirDinBaydawi.AnwarTanzil,OAI_10031420,http://gallica.bnf.fr/ark:/12148/btv1b100314208,['Recueil des gloses de Shihab al-Din Ahmad ibn Mohammad al-Khafadji al-Misri sur le commentaire du Koran par Baïdhawi.'],"['ʿAbd Allah ibn ʿOmar al-Baïdhawi (Nasir al-Din Abou Saʿid)', 'Abou Saʿid ʿAbd Allah ibn ʿOmar al-Baïdhawi (Nasir al-Din)', 'Ahmad ibn Mohammad al-Khafadji al-Misri (Shihab al-Din)', 'Nasir al-Din Abou Saʿid ʿAbd Allah ibn ʿOmar al-Baïdhawi', 'Shihab al-Din Ahmad ibn Mohammad al-Khafadji al-Misri']",1
0685NasirDinBaydawi.AnwarTanzil,OAI_10031449,http://gallica.bnf.fr/ark:/12148/btv1b100314494,"[""Le deuxième volume d'un exemplaire du commentaire du Koran, intitulé Anwar al-tanzil wa asrar al-taʾwil, par le kadi Nasir al-Din ʿOmar al-Baïdhavi al-Shirazi.""]","['ʿAbd Allah ibn ʿOmar al-Baïdhawi (Nasir al-Din Abou Saʿid)', 'Abou Saʿid ʿAbd Allah ibn ʿOmar al-Baïdhawi (Nasir al-Din)', 'Nasir al-Din Abou Saʿid ʿAbd Allah ibn ʿOmar al-Baïdhawi']",1
0685NasirDinBaydawi.AnwarTanzil,OAI_11000345,http://gallica.bnf.fr/ark:/12148/btv1b11000345x,['ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾwīl.'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11000347,http://gallica.bnf.fr/ark:/12148/btv1b11000347t,"['ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾwīl (Coran XVIII-XXVI, 140).']",['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11000417,http://gallica.bnf.fr/ark:/12148/btv1b11000417z,['ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾ wīl.'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11000419,http://gallica.bnf.fr/ark:/12148/btv1b11000419v,['ʿABD ALLĀH IBNʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾwīl.'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11000420,http://gallica.bnf.fr/ark:/12148/btv1b110004207,['ʿABD ALLĀH IBNʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾwīl.'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11000434,http://gallica.bnf.fr/ark:/12148/btv1b11000434f,['ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾwīl (Coran I-XVIII).'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11004354,http://gallica.bnf.fr/ark:/12148/btv1b110043548,['ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾ wīl.'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11005172,http://gallica.bnf.fr/ark:/12148/btv1b11005172s,"[""ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾwīl. Le titre est mentionné dans l'explicit.""]",['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0685NasirDinBaydawi.AnwarTanzil,OAI_11005173,http://gallica.bnf.fr/ark:/12148/btv1b110051737,['ʿABD ALLĀH IBN ʿUMAR AL-BAYḌĀWĪ. Anwār al-tanzīl wa-asrār al-taʾ wīl.'],['ʿAbd Allāh ibn ʿUmar al-Bayḍāwī'],1
0741KhatibTabrizi.MishkatMasabih,OAI_10031425,http://gallica.bnf.fr/ark:/12148/btv1b10031425h,"['Mishkat al-masabih. Édition annotée et amplifiée, par Wali al-Din Abou ʿAbd Allah Mohammad ibn ʿAbd Allah al-Khatib, du Masabih al-sounan, qui contient toutes les traditions certaines et probables, qui se trouvent dans les grandes collections, et qui fut rédigé par le docteur shafiʿïte Hosaïn ibn Masʿoud al-Farra al-Baghawi.']","['Abou ʿAbd Allah Mohammad ibn ʿAbd Allah al-Khatib (Wali al-Din)', 'Abou Mohammad al-Hosaïn ibn Mas-ʿoud al-Farra al-Baghawi al-Shafiʿi', 'Hosaïn ibn Masʿoud al-Farra al-Baghawi al-Shafiʿi (Abou Mohammad Al-)', 'Mohammad ibn ʿAbd Allah al-Khatib (Wali al-Din Abou ʿAbd Allah)', 'Wali al-Din Abou ʿAbd Allah Mohammad ibn ʿAbd Allah al-Khatib']",1
0741KhatibTabrizi.MishkatMasabih,OAI_11005182,http://gallica.bnf.fr/ark:/12148/btv1b110051826,"[""MUḤAMMAD IBN ʿABD ALLĀH AL-ḪAṬĪB AL-TIBRĪZĪ. Miškāt al-maṣā-bīḥ (1re moitié de l'ouvrage du Kitāb al-īmān au Kitāb al-daʿwa).""]","['Muḥammad ibn ʿAbd Allāh al-Ḫaṭīb al-Tibrīzī', 'Yaḥyā ibn ʿAlī al-Ḫaṭīb al-Tibrīzī']",1
0792IbnCumarTaftazani.SharhTalwih,OAI_10031456,http://gallica.bnf.fr/ark:/12148/btv1b100314566,"['Talwih ila kashf hakaïk al-Tankih, commentaire, par Saʿd al-Din Masʿoud ibn ʿOmar al-Taftazani, sur le Tankih al-ousoul, traité des principes de la jurisprudence hanéfite, écrit par le kadi Sadr al-Shariʿa ʿObaïd Allah ibn Masʿoud al-Mahboubi al-Hanafi.']","['Masʿoud ibn ʿOmar al-Taftazani (Saʿd al-Din)', 'Obaïd Allah ibn Masʿoud ibn Tadj al-Shariʿat ibn Mahmoud ibn Sadr al-Shariʿat al-Mahboubi al-Boukhari al-Hanafi (Sadr al-Shariʿa)', 'Saʿd al-Din Masʿoud ibn ʿOmar al-Taftazani']",1
0792IbnCumarTaftazani.SharhTalwih,OAI_11000575,http://gallica.bnf.fr/ark:/12148/btv1b11000575x,['MASʿŪD IBN ʿUMAR SAʿD AL-DĪN AL-TAFTĀZĀNĪ. al-Talwīḥ ilā ka?f ḥaqāʾiq al-Tanqīḥ.'],['Masʿūd ibn ʿUmar al-Taftāzānī'],2
0400CaliIbnCisaKahhal.TadhkiratKahhalin,OAI_10031544,http://gallica.bnf.fr/ark:/12148/btv1b100315448,['Recueil de traités de médecine.'],"['ʿAli ibn ʿIsa al-Kahhal', 'Mahmoud ibn Younis al-Khatib al-Tabib al-Dimishki']",1
0400CaliIbnCisaKahhal.TadhkiratKahhalin,OAI_10032093,http://gallica.bnf.fr/ark:/12148/btv1b10032093b,"[""Tadzkirat al-kahhalin, traité d'oculistique, par Ali ibn Isa al-Kahhal.""]",['ʿAli ibn ʿIsa al-Kahhal'],1
0400CaliIbnCisaKahhal.TadhkiratKahhalin,OAI_11002621,http://gallica.bnf.fr/ark:/12148/btv1b110026214,[],['ʿĪSĀ ibn ʿAlī'],1
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_10031554,http://gallica.bnf.fr/ark:/12148/btv1b10031554p,"[""Bahdjat al-marziya fi sharh al-Alfiyya. Commentaire sur l'Alfiyya, composée par Abou ʿAbd Allah Djamal al-Din Mohammad ibn ʿAbd Allah ibn Malik al-Tayyi al-Andalousi, par le grammairien Abou Mohammad ʿAbd Allah ibn ʿAbd ar-Rahman, surnommé Ibn ʿAkil.""]","['ʿAbd Allah ibn ʿAbd ar-Rahman (Abou Mohammad)', 'Abou Mohammad ʿAbd Allah ibn ʿAbd al-Rahman']",2
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_11003510,http://gallica.bnf.fr/ark:/12148/btv1b110035107,"[""Commentaire d'Ibn ʿAqîl sur l'Alfîya d'Ibn Mâlik.""]","['Ibn ʿAQĪL', 'MUḤAMMAD ibn ʿAbdallah al-Ṭāʾī al-Ğayyānī Ibn Mālik']",2
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_11003581,http://gallica.bnf.fr/ark:/12148/btv1b11003581k,"[""Commentaire d'Ibn ʿAqîl sur l'Alfîya d'Ibn Mâlik.""]","['Ibn ʿAQĪL', 'MUḤAMMAD ibn ʿAbdallah al-Ṭāʾī al-Ğayyānī Ibn Mālik']",2
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_11003625,http://gallica.bnf.fr/ark:/12148/btv1b110036258,"[""Commentaire d'Ibn ʿAqîl sur l'Alfîya d'Ibn Mâlik.""]","['Ibn ʿAQĪL', 'MUḤAMMAD ibn ʿAbdallah al-Ṭāʾī al-Ğayyānī Ibn Mālik']",2
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_11003626,http://gallica.bnf.fr/ark:/12148/btv1b11003626q,"[""Commentaire d'Ibn ʿAqîl sur l'Alfîya d'Ibn Mâlik.""]","['Ibn ʿAQĪL', 'MUḤAMMAD ibn ʿAbdallah al-Ṭāʾī al-Ğayyānī Ibn Mālik']",2
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_11003627,http://gallica.bnf.fr/ark:/12148/btv1b110036275,"[""Commentaire d'Ibn ʿAqîl sur l'Alfîya d'Ibn Mâlik.""]","['Ibn ʿAQĪL', 'MUḤAMMAD ibn ʿAbdallah al-Ṭāʾī al-Ğayyānī Ibn Mālik']",2
0769IbnCaqilBahaDinMisri.SharhCalaAlfiyya,OAI_11003628,http://gallica.bnf.fr/ark:/12148/btv1b11003628m,[],"['AḤMAD ibn Aḥmad al-Sağāʿī', 'Ibn ʿAQĪL', 'MUḤAMMAD ibn ʿAbdallah al-Ṭāʾī al-Ğayyānī Ibn Mālik']",2
0807Makkudi.SharhCalaAlfiyya,OAI_10031554,http://gallica.bnf.fr/ark:/12148/btv1b10031554p,"[""Bahdjat al-marziya fi sharh al-Alfiyya. Commentaire sur l'Alfiyya, composée par Abou ʿAbd Allah Djamal al-Din Mohammad ibn ʿAbd Allah ibn Malik al-Tayyi al-Andalousi, par le grammairien Abou Mohammad ʿAbd Allah ibn ʿAbd ar-Rahman, surnommé Ibn ʿAkil.""]","['ʿAbd Allah ibn ʿAbd ar-Rahman (Abou Mohammad)', 'Abou Mohammad ʿAbd Allah ibn ʿAbd al-Rahman']",2
0316IbnSarrajNahwi.UsulFiNahw,OAI_10031569,http://gallica.bnf.fr/ark:/12148/btv1b10031569b,['Recueil de traités de grammaire arabe.'],"['ʿAbd Allah ibn Yousouf ibn Hisham al-Nahwi (Djamal al-Din Abou Mohammad)', 'Aboul-Qāsim Mahmoud ibn ʿOmar Djar Allah al-Khwarizmi al-Zamakhshari', 'Abou Mansour al-Matoridi', 'Abou Mohammad ʿAbd Allah ibn Yousouf Ibn Hisham al-Nahwi (Djamal al-Din)', 'ʿAlizada (Sayyid)', 'Djamal al-Din Abou Mohammad ʿAbd Allah ibn Yousouf ibn Hisham al-Nahwi', 'Khalid ibn ʿAbd Allah ibn Abi Bakr al-Azhari (Zaïn al-Din)', 'Mahmoud ibn ʿOmar Djar Allah al-Khwarizmi al-Zamakhshari (Aboul-Qāsim)', 'Mohammad ibn Mohammad al-Isfaraïni (Tadj al-Din)', 'Nasir ibn ʿAbd al-Sayyid al-Moutarrizi (Aboul-Fath)', 'Saʿd al-Din', 'Tadj al-Din Mohammad ibn Mohammad al-Isfaraïni', 'Zaïn al-Din Khalid ibn Djamal al-Din ʿAbd Allah ibn Abi Bakr al-Azhari']",1
0816IbnMuhammadSharifJurjani.SharhMawaqif,OAI_10031572,http://gallica.bnf.fr/ark:/12148/btv1b10031572m,"['Sharh al-Mawakif. Commentaire sur le traité de philosophie scolastique du kadi ʿAdhod al-Din ʿAbd ar-Rahman al-Idji, par ʿAli ibn Mohammad al-Djordjani ; ce volume commence avec la seconde station, qui traite des universaux ; il se termine avec le commencement de la cinquième station ; il est suivi de gloses, par Molla Soʿoud, sur un traité de philosophie scolastique.']","['ʿAbd al-Rahman ibn Ahmad al-Idji (ʿAdhod al-Din)', 'Abous-Soʿoud Mohammad ibn Mohammad al-ʿImadi', 'Adhod al-Din ʿAbd al-Rahman ibn Ahmad al-Idji', 'Al-Sayyid al-SharifʿAli ibn Mohammad al-Djourdjani']",2
0970IbnIbrahimIbnNujaymMisri.AshbahWaNazair,OAI_10031580,http://gallica.bnf.fr/ark:/12148/btv1b100315804,"[""Taʿlim al-moutaʿallim fi tarik al-taʿlim, traité, par l'imam Borhan al-Din al-Zarbaudji, sur la science et les moyens de l'acquérir, divisé en 13 chapitres (folio 3 recto) ; Wasiyyat al-Imam al-aʿzam li Abi Yousouf, conseils religieux donnés par l'imam Abou Hanifa à Yaʿkoub Abou Yousouf ; cet opuscule forme la dernière partie du Kitab al-ashbah wal nazaïr, traité des principes de la jurisprudence hanéfite de Zaïn al-ʿAbidin ibn Ibrahim al-Misri, surnommé le shaïkh Zaïn ibn Nadjim, qui, dans le présent exemplaire, est nommé Safi al-Din (al-Safi) ibn al-Nadjim al-Hanafi, avec l'indication de l'année 999 de l'hégire comme date de la composition du Kitab al-ashbah (folio 41 verso).""]","['Aboul-Hasan Ahmad ibn Mohammad ibn Ibrahim al-Ashʿari', 'Ahmad ibn Mohammad ibn Ibrahim al-Ashʿari (Aboul-Hasan)', 'Borhan al-Din al-Zarbaudji', 'Zaïn al-ʿAbidin ibn Ibrahim al-Misri']",1
0970IbnIbrahimIbnNujaymMisri.AshbahWaNazair,OAI_11001342,http://gallica.bnf.fr/ark:/12148/btv1b11001342x,"[""ZAYN AL-ʿABIDĪN ʿUMAR IBN IBRĀHĪM IBN NUǦAYM AL-MIṢRĪ. Kitāb al-A?bāh wa-l-naẓāʾir. Le titre figure à l'explicit.""]",['ʿUmar ibn Ibrāhīm ibn Nuǧaym al-Miṣrī'],1
0970IbnIbrahimIbnNujaymMisri.AshbahWaNazair,OAI_11001343,http://gallica.bnf.fr/ark:/12148/btv1b11001343c,['ZAYN AL-ʿĀBIDĪN ʿUMAR IBN IBRĀHĪM IBN NUǦAYM AL-MIṢRĪ. Kitāb al-A?bāh wa-l-naẓāʾir.'],['ʿUmar ibn Ibrāhīm ibn Nuǧaym al-Miṣrī'],1
0548IbnHasanTabarsi.TafsirMajmacBayan,OAI_10031601,http://gallica.bnf.fr/ark:/12148/btv1b10031601n,['Mağmaʿ al-bayān li-ʿulūm al-Qurʾān. al-Faḍl ibn al-Ḥasan al-Ṭabarsī. Al-muğallad al-ṯāmin.'],"['Ṭabarsī, al-Faḍl ibn al-Ḥasan Abū ʿAlī al- (10..?-1153)', 'Abou ʿAli al-Fadhl ibn al-Hasan Abil-Fadhl al-Tabarsi', 'Abou Djaʿfar Mohammad ibn al-Hasan ibn ʿAli al-Tousi', 'Fadhl ibn al-Hasan Abil-Fadhl al-Tabarsi (Abou ʿAli) (al-)', 'Mohammad ibn al-Hasan ibn ʿAli al-Tousi (Abou Djaʿfar)']",1
0548IbnHasanTabarsi.TafsirMajmacBayan,OAI_10463843,http://gallica.bnf.fr/ark:/12148/btv1b10463843p,['Mağmaʿ al-bayān li-ʿulūm al-Qurʾān. al-Faḍl ibn al-Ḥasan al-Ṭabarsī. Al-muğallad al-ṯāmin.'],"['Ṭabarsī, al-Faḍl ibn al-Ḥasan Abū ʿAlī al- (10..?-1153)', 'Abou ʿAli al-Fadhl ibn al-Hasan Abil-Fadhl al-Tabarsi', 'Abou Djaʿfar Mohammad ibn al-Hasan ibn ʿAli al-Tousi', 'Fadhl ibn al-Hasan Abil-Fadhl al-Tabarsi (Abou ʿAli) (al-)', 'Mohammad ibn al-Hasan ibn ʿAli al-Tousi (Abou Djaʿfar)']",1
0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya,OAI_10031607,http://gallica.bnf.fr/ark:/12148/btv1b10031607b,"[""Kitab (sharh) al-Azharriya fi ʿilm al-ʿarabiyya, commentaire, par Khalid ibn ʿAbd Allah ibn Abi Bakr al-Azhari, sur l'introduction à la grammaire arabe qu'il écrivit sous le titre de al-Azhariyya fi-ʿilm al-ʿarabiyya . .""]","['Khalid ibn ʿAbd Allah ibn Abi Bakr al-Azhari (Zaïn al-Din)', 'Zaïn al-Din Khalid ibn Djamal al-Din ʿAbd Allah ibn Abi Bakr al-Azhari']",1
0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya,OAI_11003554,http://gallica.bnf.fr/ark:/12148/btv1b11003554p,['Commentaire de Khâlid al-Azharî sur son traité de grammaire intitulé Al-Azharîya.'],['ḪĀLID ibn ʿAbdallah al-Azharī (Zayn al-Dīn)'],1
0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya,OAI_11003556,http://gallica.bnf.fr/ark:/12148/btv1b11003556k,['Commentaire de Khâlid al-Azharî sur son traité de grammaire intitulé Al-Azharîya.'],['ḪĀLID ibn ʿAbdallah al-Azharī (Zayn al-Dīn)'],1
0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya,OAI_11003558,http://gallica.bnf.fr/ark:/12148/btv1b11003558g,"[""Gloses d'Aboû Bakr ibn Ismâʿîl al-Schanwânî sur le commentaire de l'Azharîya par Khâlid al-Azharî.""]","['Abū BAKR ibn Ismāʿīl al-Šanwānī', 'ḪĀLID ibn ʿAbdallah al-Azharī (Zayn al-Dīn)']",1
0298HadiIlaHaqqYahya.JawabMasailRazi,OAI_10031609,http://gallica.bnf.fr/ark:/12148/btv1b100316097,"[""Taudhih al-iʿrab fi sharh Kawaʿid al-iʿrab, commentaire, par Mahmoud ibn Ismaʿil ibn ʿAbd Allah ibn Mikaïil al-Khartapirti, sur le al-Iʿrab ʿan kawaʿid al-iʿrab, plus généralement nommé Kawaʿid al-iʿrab, précis de grammaire, divisé en quatre chapitres, par Abou Mohammad ʿAbd Allah ibn Yousouf al-Nahwi, connu sous le nom d'Ibn Hisham.""]","['Abou Mohammad ʿAbd Allah ibn Yousouf Ibn Hisham al-Nahwi (Djamal al-Din)', 'Djamal al-Din Abou Mohammad ʿAbd Allah ibn Yousouf ibn Hisham al-Nahwi', 'Mahmoud ibn Isma ʿil ibn ʿAbd Allah ibn Mikaïil al-Khartapirti']",4
0246QasimRassi.Masail,OAI_10031609,http://gallica.bnf.fr/ark:/12148/btv1b100316097,"[""Taudhih al-iʿrab fi sharh Kawaʿid al-iʿrab, commentaire, par Mahmoud ibn Ismaʿil ibn ʿAbd Allah ibn Mikaïil al-Khartapirti, sur le al-Iʿrab ʿan kawaʿid al-iʿrab, plus généralement nommé Kawaʿid al-iʿrab, précis de grammaire, divisé en quatre chapitres, par Abou Mohammad ʿAbd Allah ibn Yousouf al-Nahwi, connu sous le nom d'Ibn Hisham.""]","['Abou Mohammad ʿAbd Allah ibn Yousouf Ibn Hisham al-Nahwi (Djamal al-Din)', 'Djamal al-Din Abou Mohammad ʿAbd Allah ibn Yousouf ibn Hisham al-Nahwi', 'Mahmoud ibn Isma ʿil ibn ʿAbd Allah ibn Mikaïil al-Khartapirti']",4
0620IbnQudamaMaqdisi.MuqnicFiFiqh,OAI_10031644,http://gallica.bnf.fr/ark:/12148/btv1b10031644n,"[""Traduction par un auteur qui ne se nomme pas du traité d'astrologie écrit en langue persane sous le titre de Kifayat al-taʿlim fi sinaʿat al-tandjim, par Zahir al-Din Aboul-Mahamid Mohammad ibn Masʿoud ibn Mohammad ibn Zaki al-Ghaznawi.""]","['Mohammad ibn Masʿoud ibn Mohammad ibn Zaki al-Ghaznawi (Zahir al-Din Aboul-Mahamid)', 'Zahir al-Din Aboul-Mahamid Mohammad ibn Maʿsoud ibn Mohammad ibn Zaki al-Ghaznawi']",11
0620IbnQudamaMaqdisi.MuqnicFiFiqh,OAI_11000711,http://gallica.bnf.fr/ark:/12148/btv1b11000711d,['Maǧmūʿ al-aḥādīṯ al-mubāraka.'],[],13
0620IbnQudamaMaqdisi.MuqnicFiFiqh,OAI_11000791,http://gallica.bnf.fr/ark:/12148/btv1b11000791q,['ʿABD ALLĀH IBN AḤMAD MUWAFFAQ AL-DĪN IBN QUDĀMA AL-MAQDISĪ. Kitāb al-Tawwābīn.'],['ʿAbd Allāh ibn Aḥmad ibn Qudāma al-Maqdisī'],3
0620IbnQudamaMaqdisi.MuqnicFiFiqh,OAI_11000819,http://gallica.bnf.fr/ark:/12148/btv1b11000819c,"['ʿABD AL-QĀDIR IBN ǦĀR ALLĀH IBN AMĪN. Nubḏa muẖtaṣara min taʾrīẖ Ibn al-Badī ʾ, intitulé également Muẖtasar Taʾrīẖ Ibn al-Badīʾ.']",['ʿAbd al-Qādir ibn Ǧār Allāh ibn Amīn'],16
0620IbnQudamaMaqdisi.MuqnicFiFiqh,OAI_11001301,http://gallica.bnf.fr/ark:/12148/btv1b11001301t,['Recueil.'],"['Muḥammad ibn ʿAlī ibn al-ʿArabī', 'Muḥammad ibn Mubārak al-Azraq al-Tanūḫī al-Arbasī', 'ʿAbd al-Salām ibn Aḥmad ibn Ġānim al-Maqdisī', 'ʿAlī ibn Abī Ṭālib']",3
0241IbnHanbal.SualatAbiDawudLiIbnHanbal,OAI_10031644,http://gallica.bnf.fr/ark:/12148/btv1b10031644n,"[""Traduction par un auteur qui ne se nomme pas du traité d'astrologie écrit en langue persane sous le titre de Kifayat al-taʿlim fi sinaʿat al-tandjim, par Zahir al-Din Aboul-Mahamid Mohammad ibn Masʿoud ibn Mohammad ibn Zaki al-Ghaznawi.""]","['Mohammad ibn Masʿoud ibn Mohammad ibn Zaki al-Ghaznawi (Zahir al-Din Aboul-Mahamid)', 'Zahir al-Din Aboul-Mahamid Mohammad ibn Maʿsoud ibn Mohammad ibn Zaki al-Ghaznawi']",11
0241IbnHanbal.SualatAbiDawudLiIbnHanbal,OAI_11000711,http://gallica.bnf.fr/ark:/12148/btv1b11000711d,['Maǧmūʿ al-aḥādīṯ al-mubāraka.'],[],13
0241IbnHanbal.SualatAbiDawudLiIbnHanbal,OAI_11000819,http://gallica.bnf.fr/ark:/12148/btv1b11000819c,"['ʿABD AL-QĀDIR IBN ǦĀR ALLĀH IBN AMĪN. Nubḏa muẖtaṣara min taʾrīẖ Ibn al-Badī ʾ, intitulé également Muẖtasar Taʾrīẖ Ibn al-Badīʾ.']",['ʿAbd al-Qādir ibn Ǧār Allāh ibn Amīn'],16
0607IbnTabarzad.JuzShurut,OAI_10031644,http://gallica.bnf.fr/ark:/12148/btv1b10031644n,"[""Traduction par un auteur qui ne se nomme pas du traité d'astrologie écrit en langue persane sous le titre de Kifayat al-taʿlim fi sinaʿat al-tandjim, par Zahir al-Din Aboul-Mahamid Mohammad ibn Masʿoud ibn Mohammad ibn Zaki al-Ghaznawi.""]","['Mohammad ibn Masʿoud ibn Mohammad ibn Zaki al-Ghaznawi (Zahir al-Din Aboul-Mahamid)', 'Zahir al-Din Aboul-Mahamid Mohammad ibn Maʿsoud ibn Mohammad ibn Zaki al-Ghaznawi']",11
0607IbnTabarzad.JuzShurut,OAI_10031720,http://gallica.bnf.fr/ark:/12148/btv1b10031720d,"['Coran, avec traduction interlinéaire en persan.']",[],2
0607IbnTabarzad.JuzShurut,OAI_11000309,http://gallica.bnf.fr/ark:/12148/btv1b110003092,['MUḤAMMAD IBN MUḤAMMAD IBN AL-MUʿALLIM. Naǧm al-muhtadī wa-raǧm al-muʿtadī.'],"['Aḥmad ibn Taimiyya', 'Muḥammad ibn Muḥammad ibn al-Muʿallim']",8
0607IbnTabarzad.JuzShurut,OAI_11000711,http://gallica.bnf.fr/ark:/12148/btv1b11000711d,['Maǧmūʿ al-aḥādīṯ al-mubāraka.'],[],13
0607IbnTabarzad.JuzShurut,OAI_11000767,http://gallica.bnf.fr/ark:/12148/btv1b110007675,['MUḤAMMAD IBN YŪSUF AL-SANŪSĪ. ʿUmdat ahl al-tawfīq wa-l-tasdīd fī ?arḥ ʿAqīdat ahl al-tawḥīd.'],['Muḥammad ibn Yūsuf al-Sanūsī'],1
0607IbnTabarzad.JuzShurut,OAI_11000819,http://gallica.bnf.fr/ark:/12148/btv1b11000819c,"['ʿABD AL-QĀDIR IBN ǦĀR ALLĀH IBN AMĪN. Nubḏa muẖtaṣara min taʾrīẖ Ibn al-Badī ʾ, intitulé également Muẖtasar Taʾrīẖ Ibn al-Badīʾ.']",['ʿAbd al-Qādir ibn Ǧār Allāh ibn Amīn'],16
0607IbnTabarzad.JuzShurut,OAI_11001099,http://gallica.bnf.fr/ark:/12148/btv1b110010990,"[""ʿALĪ IBN MŪSĀ IBN ṬĀʾŪS AL-ḤILLĪ. Muhaǧ al-daʿawāt wa-manhaǧ al-ġāyāt. Recueil de prières, d'amulettes.""]",['ʿAlī ibn Mūsā ibn Ṭāʾūs al-Ḥillī'],1
0607IbnTabarzad.JuzShurut,OAI_11002348,http://gallica.bnf.fr/ark:/12148/btv1b11002348z,[],"['AḤMAD', 'ʿUMAR ibn Muḥammad Ibn al-Wardī (Abū Ḥafṣ)']",3
0638IbnCarabi.Isra,OAI_10031658,http://gallica.bnf.fr/ark:/12148/btv1b10031658v,"[""Kitab al-nadjat man hadjaba al-ishtibah, traité d'Ésotérisme, composé par un Soufi qui ne donne pas son nom, pour servir de commentaire à deux ouvrages de Abou ʿAbd Allah Mohammad ibn ʿAli ibn Mohammad ibn al-ʿArabi al-Thayyi al-Hatimi, qu'il nomme son père spirituel.""]","['Mohammad ibn ʿAli ibn al-ʿArabi, (Mohyi al-Din)', 'Mohyi al-Din Mohammad ibn ʿAli ibn al-ʿArabi al-Thayyi al-Hatimi']",1
0536IbnCarif.MahasinMajalis,OAI_10031659,http://gallica.bnf.fr/ark:/12148/btv1b100316599,"[""Recueil de traités sur l'Ésotérisme.""]","['Aboul-ʿAbbas Ahmad ibn Maʿd ibn ʿIsa ibn Wakil al-Nakhshabi al-Iklisi, surnommé Ibn al-ʿArif', 'Ahmad ibn Maʿd ibn ʿIsa ibn Wakil al-Nakhshabi al-Iklisi (Aboul-ʿAb-bas), surnommé Ibn al-ʿArif', 'Hosaïn ibn Hamza ibn Mohammad ibn ʿAbd Allah al-Shirazi al-Balisi', 'Mohammad ibn ʿAli ibn al-ʿArabi, (Mohyi al-Din)', 'Mohyi al-Din Mohammad ibn ʿAli ibn al-ʿArabi al-Thayyi al-Hatimi']",1
0381IbnBabawayhSaduq.ManLaYahduruhuFaqih,OAI_10031660,http://gallica.bnf.fr/ark:/12148/btv1b10031660p,"[""Kitab man la yahzarouhou al-fakih, traité de droit shiïte, par Abou Djaʿfar Mohammad ibn ʿAli ibn al-Hosaïn ibn Mousa, surnommé al-Shaïkh al-Sadouk et Ibn Babawaiyyih al-Koummi († en 381 de l'hégire / 991-992, à Rayy). Ce traité, le Tahzib et le Istibsar d'al-Shaïkh al-Tousi, le Kitab al-Kafi d'al-Kolaïni, forment les quatre livres fondamentaux du droit shiïte. Volumes I et II.""]","['Ibn Bābawayh, Muḥammad ibn ʿAlī al-Qummī al-Ṣadūq', 'Abou Djaʿfar Mohammad ibn ʿAli ibn al-Hosaïn ibn Mousa ibn Babawaiyyih al-Koummi', 'Mohammad ibn ʿAli ibn al-Hosaïn ibn Mousa ibn Babawaiyyih al-Koummi (Abou Djaʿfar)']",1
